"","SITE","YEAR","MONTH","sd_TEMP","TEMP_C"
"162","ABUR","2016","01",0.283190782733687,14.9255201612903
"163","ABUR","2016","02",0.541234042505312,15.1256698994253
"164","ABUR","2016","03",1.38270289556283,14.5864713997308
"165","ABUR","2016","04",1.18716497515839,13.8378180555556
"166","ABUR","2016","05",1.1191629190984,14.250594422043
"167","ABUR","2016","06",1.60891047094778,14.8039309027778
"168","ABUR","2016","07",1.13786825822285,16.7827153800825
"169","ABUR","2016","08",1.3431860906323,16.3617889784946
"170","ABUR","2016","09",1.31463950944131,17.2336743055556
"171","ABUR","2016","10",1.06057396150521,16.1897056451613
"172","ABUR","2016","11",1.00204643497611,16.2577729166667
"173","ABUR","2016","12",0.833437032454624,14.3427594086021
"174","ABUR","2017","01",0.341646346213788,14.0163395793499
"175","ABUR","2017","02",0.307240955124285,14.1004817708333
"176","ABUR","2017","03",0.588765349262556,13.746782974428
"177","ABUR","2017","04",0.96741605941462,12.8647170138889
"178","ABUR","2017","05",0.825244599486992,13.3768780241935
"179","ABUR","2017","06",0.888576367932121,15.0640975694444
"180","ABUR","2017","07",0.927399293357308,16.3270585488506
"181","ABUR","2017","08",1.01489653753263,17.0921586021505
"182","ABUR","2017","09",1.14451825648697,17.0000684027778
"183","ABUR","2017","10",1.36533160780475,17.5976468413979
"184","ABUR","2017","11",0.777854673026721,16.2998255208333
"185","ABUR","2017","12",0.213959912406975,15.4229907444668
"186","ABUR","2018","01",0.862206455549411,15.1848481182796
"187","ABUR","2018","02",1.00076999118811,14.1508427579365
"188","ABUR","2018","03",0.792602623512232,12.9495311799013
"189","ABUR","2018","04",1.12089576498973,12.4000361111111
"190","ABUR","2018","05",1.09317527161784,13.0828391577061
"191","ABUR","2018","06",1.60901450344615,15.6524152777778
"192","ABUR","2018","07",1.38704489700711,16.9206557705137
"193","ABUR","2018","08",1.82158998972235,18.938814516129
"194","ABUR","2018","09",1.17666118478348,17.8947479166667
"195","ABUR","2018","10",0.963190941968891,18.0464872311828
"196","ABUR","2018","11",0.93124819146172,18.074228125
"197","ABUR","2018","12",0.910748532668604,15.7010601633004
"198","ABUR","2019","01",0.279017521132691,14.9537305107527
"199","ABUR","2019","02",1.02158811571228,13.833404389881
"200","ABUR","2019","03",0.80929097773686,13.2364488559892
"201","ABUR","2019","04",1.21197224573884,13.2441107638889
"202","ABUR","2019","05",1.57416169816701,12.9398686155914
"203","ABUR","2019","06",0.916286415765279,14.8473107638889
"204","ABUR","2019","07",1.17450455257747,15.7623872936109
"205","ABUR","2019","08",1.19043897801968,16.3290309139785
"206","ABUR","2019","09",1.45163371965982,17.3811222222222
"207","ABUR","2019","10",0.762609284555877,17.1506643145161
"208","ABUR","2019","11",0.453906374566369,16.8164736111111
"209","ABUR","2019","12",0.686243033507889,15.3485742607527
"210","ABUR","2020","01",0.206238386725307,15.1529533591514
"211","ABUR","2020","02",0.287717605517648,14.9000119731801
"212","ABUR","2020","03",0.893899149698927,14.7893428667564
"213","ABUR","2020","04",0.653652752086693,14.0713020833333
"214","ABUR","2020","05",1.03019517069498,13.7316896281362
"215","ABUR","2020","06",0.900055852996866,14.9522405092593
"216","ABUR","2020","07",0.881485934794642,15.1005565757494
"217","ABUR","2020","08",1.83365808028923,15.7152889784946
"218","ABUR","2020","09",1.44837222958075,16.5702041666667
"219","ABUR","2020","10",1.33263588416265,18.1035362903226
"220","ABUR","2020","11",1.31891341396325,14.5297006944444
"221","ABUR","2020","12",0.346060695052154,14.1853602150538
"222","ABUR","2021","01",0.605779934217441,13.7124045698925
"223","ABUR","2021","02",0.516112096308734,12.8499330357143
"224","ABUR","2021","03",0.924432477511026,12.0666971736205
"225","ABUR","2021","04",0.874905926633813,12.720275
"226","ABUR","2021","05",1.41096815380664,14.163375
"227","ABUR","2021","06",1.1651798213426,15.3403916666667
"228","ABUR","2021","07",0.981982624370265,16.2206007237636
"229","ABUR","2021","08",0.910847258170569,15.6231586021505
"230","ABUR","2021","09",0.958412012765666,15.0017972222222
"231","ABUR","2021","10",1.0515512611204,15.4072049731183
"232","ABUR","2021","11",0.398962289323044,15.6283097222222
"233","ABUR","2021","12",0.794927104263591,14.4092016129032
"234","ABUR","2022","01",0.48285237281838,13.9063610891587
"235","ABUR","2022","02",0.672739165759133,13.8749345238095
"236","ABUR","2022","03",0.77427798534916,12.9909851951548
"237","ABUR","2022","04",1.3226906398897,13.24508125
"238","ABUR","2022","05",1.59314925811737,13.3719536290323
"239","ABUR","2022","06",1.24154436048151,16.4148590277778
"240","ABUR","2022","07",1.18930070434812,15.4738819050356
"241","ABUR","2022","08",1.03923905860177,14.8330907258065
"242","ABUR","2022","09",1.96946193584595,17.1999090277778
"243","ABUR","2022","10",1.06103811772488,17.246436827957
"244","ABUR","2022","11",0.766913410904627,14.3636819444444
"245","ABUR","2022","12",0.596888393075662,14.7603534946237
"246","ABUR","2023","01",0.382680339035185,13.8939590053763
"247","ABUR","2023","02",0.804269214636817,12.652108974359
"248","ABUR","2023","03",0.659073507320788,12.4282819650067
"249","ABUR","2023","04",0.902710434014211,12.22764375
"250","ABUR","2023","05",0.964603033029345,14.0194220430108
"251","ABUR","2023","06",1.11033649032068,14.6425064228502
"252","AHND","2002","09",0.674234910945542,15.2153571428571
"253","AHND","2002","10",0.704216799676292,15.4447591845878
"254","AHND","2002","11",0.647495940483387,15.0690185185185
"255","AHND","2002","12",0.840605199209025,14.7682818100358
"256","AHND","2003","01",0.376270312557019,14.828913530466
"257","AHND","2003","02",0.635693799542974,14.6539955357143
"258","AHND","2003","03",1.49128828233516,12.7984610215054
"259","AHND","2003","04",0.967148623936063,10.9985512820513
"260","AHND","2003","08",1.47413387253975,15.1756755050505
"261","AHND","2003","09",1.60357724398004,16.4422534722222
"262","AHND","2003","10",1.33826946299556,16.814311155914
"263","AHND","2003","11",1.11767030737227,15.7341944444444
"264","AHND","2003","12",0.613533470338889,14.0887399193548
"265","AHND","2004","01",0.450812180122815,13.5862600806452
"266","AHND","2004","02",0.557127522520421,12.9894863505747
"267","AHND","2004","03",0.953855303871963,13.8536559139785
"268","AHND","2004","04",1.46268713290002,13.6996001390821
"269","AHND","2004","05",1.48230012473457,13.897563844086
"270","AHND","2004","06",1.83220473907461,15.7878541666667
"271","AHND","2004","07",1.57447828515931,16.3275710393149
"272","AHND","2004","08",1.27275537678742,16.6572311827957
"273","AHND","2004","09",2.24418200078051,17.7138680555556
"274","AHND","2004","10",0.607734332829634,17.4257795698925
"275","AHND","2004","11",0.890160458345036,16.1475902777778
"276","AHND","2004","12",0.330011977982736,14.9768951612903
"277","AHND","2005","01",0.341265641608934,14.7763844086022
"278","AHND","2005","02",0.413726758866308,14.7385267857143
"279","AHND","2005","03",1.50663705372433,14.0608198924731
"280","AHND","2005","04",1.32429341220495,12.0726077885953
"281","AHND","2005","05",1.54626152405306,12.7432862903226
"282","AHND","2005","06",1.48465982231588,13.4830069444444
"283","AHND","2005","07",1.76041162862703,15.9973606210303
"284","AHND","2005","08",1.26490547559557,16.9697681451613
"285","AHND","2005","09",1.21592402563083,15.6427708333333
"286","AHND","2005","10",1.19250327284249,14.8291834677419
"287","AHND","2005","11",1.0178756745121,15.5842291666667
"288","AHND","2005","12",0.510247417105274,14.5743313172043
"289","AHND","2006","01",0.725067920086828,13.1430409946237
"290","AHND","2006","02",1.05618677547042,12.8458482142857
"291","AHND","2006","03",1.16439224132879,11.6413541666667
"292","AHND","2006","04",0.97395433396612,12.269426286509
"293","AHND","2006","05",1.32315088919608,13.6259048821549
"294","AHND","2006","06",1.63809184184248,14.5643504531722
"295","AHND","2006","07",2.00931626432847,16.0451633752244
"296","AHND","2006","08",1.65400197126945,16.7775067204301
"297","AHND","2006","09",1.36269069240237,16.2223472222222
"298","AHND","2006","10",0.89393317052959,16.2736626344086
"299","AHND","2006","11",1.16929446509015,15.9227986111111
"300","AHND","2006","12",0.775349308530966,14.5506115591398
"301","AHND","2007","01",0.459371222573159,13.2059281867145
"302","AHND","2007","02",0.720981342054234,13.5040699404762
"303","AHND","2007","03",1.07248772814106,12.5591823687752
"304","AHND","2007","04",1.34579683289178,12.3008368055556
"305","AHND","2007","05",1.206035721118,12.4928024193548
"306","AHND","2007","06",1.97501709336698,14.8161840277778
"307","AHND","2007","07",1.45856092430081,16.6695044883303
"308","AHND","2007","08",1.59421075705575,16.2693178763441
"309","AHND","2007","09",1.25498532886974,15.5054722222222
"310","AHND","2007","10",1.49109791549198,13.5543279569892
"311","AHND","2007","11",0.487958281574969,14.0848454861111
"312","AHND","2007","12",0.589271569209303,12.8362802419355
"313","AHND","2008","01",0.237626892739772,12.7567237903226
"314","AHND","2008","02",0.513153440096487,12.4030783045977
"315","AHND","2008","03",1.12621855855042,11.712429676512
"316","AHND","2008","04",1.14325399557214,10.8329712460064
"317","AHND","2008","05",1.49748957791081,12.1495262096774
"318","AHND","2008","06",1.78879052299221,13.85884375
"319","AHND","2008","07",1.58136019550204,15.8663447037702
"320","AHND","2008","08",1.0142349244441,18.2155073924731
"321","AHND","2008","09",1.27105547842803,17.0281145833333
"322","AHND","2008","10",1.27447657292068,15.5470295698925
"323","AHND","2008","11",1.25742778414796,15.1735347222222
"324","AHND","2008","12",1.22562706936336,14.0170497311828
"325","AHND","2009","01",0.369871928533056,13.2341801075269
"326","AHND","2009","02",0.513968293525394,12.7474919871795
"327","AHND","2009","03",0.990625704381763,12.7291049798116
"328","AHND","2009","04",1.17779028401015,11.8635416666667
"329","AHND","2009","05",1.51966718037371,12.9317573924731
"330","AHND","2009","06",1.39110450805556,14.5618090277778
"331","AHND","2009","07",1.35816554405132,15.153932112069
"332","AHND","2009","08",1.32123594918737,15.2920745967742
"333","AHND","2009","09",1.36831895277109,17.4854996527778
"334","AHND","2009","10",1.83146431858554,16.7458329973118
"335","AHND","2009","11",0.903614347764913,15.6441798611111
"336","AHND","2009","12",0.475635918212426,14.2399946236559
"337","AHND","2010","01",0.265655942250329,14.5413222446237
"338","AHND","2010","02",0.377585075353387,14.2940569196429
"339","AHND","2010","03",1.21670229111592,12.4423650107991
"340","AHND","2010","04",1.32188727571715,12.4484434027778
"341","AHND","2010","05",1.10096358441647,11.4477197580645
"342","AHND","2010","06",1.36352151277668,14.9799906994048
"343","AHND","2010","07",1.29050318582517,14.8060255376344
"344","AHND","2010","08",1.12123116010783,14.2016031586022
"345","AHND","2010","09",1.14045833813128,14.4241822916667
"346","AHND","2010","10",1.46789203413014,15.5344983198925
"347","AHND","2010","11",1.85597952528515,14.0092085069444
"348","AHND","2010","12",0.792444621336505,12.9872291666667
"349","AHND","2011","01",0.463651294598984,12.8497728246892
"350","AHND","2011","02",0.592904033738658,13.263822172619
"351","AHND","2011","03",0.825780890289327,11.3776433378197
"352","AHND","2011","04",1.34646157845077,11.7332256944444
"353","AHND","2011","05",1.2418224922948,11.7258938172043
"354","AHND","2011","06",1.96559411165779,13.6601800595238
"355","AHND","2011","07",1.45191182570144,16.4077943548387
"356","AHND","2011","08",1.1974772936491,16.2654415322581
"357","AHND","2011","09",1.06446386102632,15.7804131944444
"358","AHND","2011","10",1.27542243589816,15.2945073924731
"359","AHND","2011","11",0.865452442175461,14.6835586805556
"360","AHND","2011","12",0.241889219914201,14.2153555107527
"361","AHND","2012","01",0.381832600601679,13.9783413978495
"362","AHND","2012","02",1.10774382317603,13.0018162436548
"363","AHND","2012","07",1.18103730303734,15.7078274760383
"364","AHND","2012","08",1.23071898093274,16.8655215053763
"365","AHND","2012","09",1.14342139893409,17.4803534722222
"366","AHND","2012","10",1.54901768387838,17.214126344086
"367","AHND","2012","11",1.0868798264348,15.5664409722222
"368","AHND","2012","12",1.09405103201624,14.7510201612903
"369","AHND","2013","01",0.501993942429023,12.3729412915851
"370","AHND","2013","02",0.565769686597028,12.4181142113095
"371","AHND","2013","03",0.806479075527746,12.9735437415882
"372","AHND","2013","04",1.51300354084628,12.5232302083333
"373","AHND","2013","05",1.60348422160449,14.5746448252688
"374","AHND","2013","06",1.58870058813834,15.8414611111111
"375","AHND","2013","07",1.7063636417012,16.1659884057971
"376","AHND","2013","08",1.06947392894267,16.4489301075269
"377","AHND","2013","09",1.51057217439692,16.0054555555556
"378","AHND","2013","10",1.14646444360556,16.5564784946237
"379","AHND","2013","11",0.729872681929894,16.0637059027778
"380","AHND","2013","12",0.624645956138174,14.5218588709677
"381","AHND","2014","01",0.344059873694531,15.1388521505376
"382","AHND","2014","02",0.495766974089502,14.3084508928571
"383","AHND","2014","03",1.33636237062009,14.3189205921938
"384","AHND","2014","04",1.23051204281257,12.2974638888889
"385","AHND","2014","05",1.55358290461311,13.4815212341198
"386","AHND","2014","06",1.58606294573441,16.3216770833333
"387","AHND","2014","07",1.53827770840105,18.1102722701149
"388","AHND","2014","08",1.09813417035695,17.3480053763441
"389","AHND","2014","09",1.51838524866979,17.7417409722222
"390","AHND","2014","10",1.3956309299221,19.2973054435484
"391","AHND","2014","11",0.600814654087371,18.067071875
"392","AHND","2014","12",0.8173224681762,17.4870766129032
"393","AHND","2015","01",0.206706838016519,16.1569223021583
"394","AHND","2015","02",0.450622484196296,16.0506979166667
"395","AHND","2015","03",0.93576936014975,15.6453428667564
"396","AHND","2015","04",1.25563931730077,13.3127267361111
"397","AHND","2015","05",1.24252413825855,13.2913635752688
"398","AHND","2015","06",1.40844118105122,15.7287815972222
"399","AHND","2015","07",1.93204669575724,16.83467585693
"400","AHND","2015","08",1.76965049046507,18.5309579973118
"401","AHND","2015","09",1.31265479994184,20.8509208333333
"402","AHND","2015","10",1.58393412383617,19.7158733198925
"403","AHND","2015","11",1.04962608792803,16.9957237177155
"404","AHND","2015","12",1.47538633505913,16.1576926762491
"405","AHND","2016","01",0.311996881696387,14.7290309139785
"406","AHND","2016","02",0.864320859913172,14.8512478448276
"407","AHND","2016","03",1.54768779961457,14.0841857335128
"408","AHND","2016","04",1.45605055861943,13.3648506944444
"409","AHND","2016","05",1.24501497548117,13.948499327957
"410","AHND","2016","06",1.53930198955393,15.1640368055556
"411","AHND","2016","07",1.52084224725188,17.1828383594692
"412","AHND","2016","08",1.34044802151024,17.3078182123656
"413","AHND","2016","09",1.57027069538066,17.2249861111111
"414","AHND","2016","10",1.32144434060951,16.053059811828
"415","AHND","2016","11",1.30745705974072,15.8214946180556
"416","AHND","2016","12",0.85104486757721,14.3041844758065
"417","AHND","2017","01",0.407681520770107,13.834211663067
"418","AHND","2017","02",0.508518732066023,13.7744587053571
"419","AHND","2017","03",0.684931485705869,13.3255679676985
"420","AHND","2017","04",0.737570277249573,12.4191329861111
"421","AHND","2017","05",0.645650463352802,13.0855698924731
"422","AHND","2017","06",0.69203383336339,15.0473458333333
"423","AHND","2017","07",0.872456944805115,16.4008028776978
"424","AHND","2017","08",1.31222693755864,17.674466061828
"425","AHND","2017","09",1.69248669698504,16.9767350694444
"426","AHND","2017","10",1.70241781553778,17.1620127688172
"427","AHND","2017","11",0.871892686261477,15.8475190972222
"428","AHND","2017","12",0.221316988833057,15.3109723354688
"429","AHND","2018","01",1.01065915624421,14.9890257616487
"430","AHND","2018","02",1.14578473093757,13.9708454861111
"431","AHND","2018","03",0.851249613465932,12.7936749663526
"432","AHND","2018","04",1.11193649244904,12.1001164351852
"433","AHND","2018","05",1.06498924819466,12.8565620519713
"434","AHND","2018","06",1.67265525300117,15.8892872685185
"435","AHND","2018","07",1.69054145975698,17.4156106658446
"436","AHND","2018","08",1.70397274501953,19.2813696236559
"437","AHND","2018","09",1.33080979350291,17.9344409722222
"438","AHND","2018","10",0.873404578745119,18.1587379032258
"439","AHND","2018","11",0.985367968587421,17.7836243055556
"440","AHND","2018","12",1.16912145672876,15.339621408046
"441","AHND","2019","01",0.212623137890705,15.0738343413979
"442","AHND","2019","02",1.05193159303128,13.8843333333333
"443","AHND","2019","03",0.889801889826949,13.1191537685061
"444","AHND","2019","04",1.28219960508849,12.9938590277778
"445","AHND","2019","05",1.64973686714535,12.9148262768817
"446","AHND","2019","06",1.33473621771706,15.193625139457
"447","AHND","2019","07",1.41020181780593,16.3880940860215
"448","AHND","2019","08",1.44249632825396,16.7636192876344
"449","AHND","2019","09",1.91308260813621,17.5044347222222
"450","AHND","2019","10",1.28027494810476,16.6972076612903
"451","AHND","2019","11",0.684273006331626,16.535896875
"452","AHND","2019","12",0.734116952941685,14.7212114791988
"453","AHND","2020","01",0.315245891584143,14.981821796595
"454","AHND","2020","02",0.595840792422775,14.8602268917625
"455","AHND","2020","03",1.05998269746265,14.7287273441005
"456","AHND","2020","04",1.29674241995881,14.1519134259259
"457","AHND","2020","05",1.6198636657156,13.6049984318996
"458","AHND","2020","06",1.66199257433106,15.1511752314815
"459","AHND","2020","07",1.40158441587634,15.9297925741275
"460","AHND","2021","01",0.0668613868250675,13.4100495867769
"461","AHND","2021","02",0.858928874032105,12.5076904761905
"462","AHND","2021","03",0.911100825350037,11.5407974427995
"463","AHND","2021","04",0.940268539325744,12.2843430555556
"464","AHND","2021","05",1.38784342611436,13.6453716397849
"465","AHND","2021","06",1.35559999252933,15.1926969907407
"466","AHND","2021","07",1.33837004928443,16.5181792197237
"467","AHND","2021","08",1.14910054301347,16.1512755376344
"468","AHND","2021","09",1.05691502792375,15.3087402777778
"469","AHND","2021","10",1.41976413501455,14.9291572580645
"470","AHND","2021","11",0.430952966794621,15.5180684027778
"471","AHND","2021","12",0.696238431936453,14.1919415322581
"472","AHND","2022","01",0.496168015737129,13.8836396292837
"473","AHND","2022","02",0.8206662764549,13.7617641369048
"474","AHND","2022","03",0.908221152351971,12.796864064603
"475","AHND","2022","04",1.31636807564298,12.5794340277778
"476","AHND","2022","05",1.5938343631113,13.0229422043011
"477","AHND","2022","06",1.43392143422063,16.3145361208243
"478","AHND","2022","07",1.52003128431284,16.2560853494624
"479","AHND","2022","08",1.30405959923009,15.6307977150538
"480","AHND","2022","09",1.70852805183841,17.7130284722222
"481","AHND","2022","10",1.30661636093056,17.0190913978495
"482","AHND","2022","11",0.885152337104053,14.1707128472222
"483","AHND","2022","12",0.638724741266165,14.6430625
"484","AHND","2023","01",0.417634723706474,13.7754206989247
"485","AHND","2023","02",0.751271510417701,12.5067670859707
"486","AHND","2023","03",0.652765413349867,12.1503183041723
"487","AHND","2023","04",1.07322996667717,12.0205361111111
"488","AHND","2023","05",0.995041786441983,13.6565322580645
"489","AHND","2023","06",1.24956695739327,14.9817529325513
"490","AQUE","2003","03",1.5544337330534,12.5525871459695
